"","latitude","longitude","date","gdd","ppet","accumulatedGdd","accumulatedPpet","pet.amount","accumulatedPrecipitation.amount","accumulatedPet.amount"
"254",9.713951,76.682596,"2016-09-10",18.7200002670288,0.0504371688337099,4943.21500110626,NA,5.37522499742726,1055.34320895374,1285.91090847483
"255",9.713951,76.682596,"2016-09-11",18.4499998092651,0,4961.66500091553,NA,4.88076111075133,1055.34320895374,1290.79166958558
"256",9.713951,76.682596,"2016-09-12",18.4099998474121,0,4980.07500076294,NA,4.73550071256024,1055.34320895374,1295.52717029814
"257",9.713951,76.682596,"2016-09-13",18.2200002670288,0,4998.29500102997,NA,4.51746988519783,1055.34320895374,1300.04464018334
"258",9.713951,76.682596,"2016-09-14",18.4000005722046,1.08584088193365,5016.69500160217,NA,4.49420017919489,1060.2231952399,1304.53884036253
"259",9.713951,76.682596,"2016-09-15",18.4900007247925,0.19861941997986,5035.18500232697,NA,4.45675961827863,1061.10839425027,1308.99559998081
"260",9.713951,76.682596,"2016-09-16",18.8949995040894,0,5054.08000183105,NA,4.69754542792632,1061.10839425027,1313.69314540874
"261",9.713951,76.682596,"2016-09-17",18.8050003051758,0,5072.88500213623,NA,4.6676926306237,1061.10839425027,1318.36083803936
"262",9.713951,76.682596,"2016-09-18",18.3649997711182,0.316856783818139,5091.25000190735,NA,4.42716290314771,1062.5111708492,1322.78800094251
"263",9.713951,76.682596,"2016-09-19",18.7249994277954,0,5109.97500133514,NA,4.9032164744091,1062.5111708492,1327.69121741692
"264",9.713951,76.682596,"2016-09-20",19,0,5128.97500133514,NA,5.06882542404026,1062.5111708492,1332.76004284096
"265",9.713951,76.682596,"2016-09-21",18.1949996948242,0,5147.17000102997,NA,4.50370861774038,1062.5111708492,1337.2637514587
"266",9.713951,76.682596,"2016-09-22",18.8249988555908,0,5165.99499988556,NA,4.76949526787783,1062.5111708492,1342.03324672658
"267",9.713951,76.682596,"2016-09-23",18.6050004959106,0,5184.60000038147,NA,4.97537116323971,1062.5111708492,1347.00861788982
"268",9.713951,76.682596,"2016-09-24",18.5949993133545,0,5203.19499969482,NA,4.86625846168624,1062.5111708492,1351.8748763515
"269",9.713951,76.682596,"2016-09-25",18.5799999237061,0,5221.77499961853,NA,4.69546514877299,1062.5111708492,1356.57034150028
"270",9.713951,76.682596,"2016-09-26",18.460000038147,0,5240.23499965668,NA,4.50540594596944,1062.5111708492,1361.07574744624
"271",9.713951,76.682596,"2016-09-27",18.6350002288818,0.449608621389301,5258.86999988556,NA,4.4392465450664,1064.50709436834,1365.51499399131
"272",9.713951,76.682596,"2016-09-28",18.5249996185303,1.54726019264348,5277.39499950409,NA,3.97656733934465,1070.65987871587,1369.49156133066
"273",9.713951,76.682596,"2016-09-29",18.3649997711182,0.283902805104586,5295.75999927521,NA,3.72194681975354,1071.71654985845,1373.21350815041
"274",9.713951,76.682596,"2016-09-30",18.4450006484985,0,5314.20499992371,NA,4.37660174460495,1071.71654985845,1377.59010989501
"275",9.713951,76.682596,"2016-10-01",18.6699991226196,0,5332.87499904633,NA,5.18371321012063,1071.71654985845,1382.77382310514
"276",9.713951,76.682596,"2016-10-02",18.2650003433228,0,5351.13999938965,NA,4.99827579253177,1071.71654985845,1387.77209889767
"277",9.713951,76.682596,"2016-10-03",18.2849998474121,0,5369.42499923706,NA,5.03361722784476,1071.71654985845,1392.80571612551
"278",9.713951,76.682596,"2016-10-04",18.5100002288818,0,5387.93499946594,NA,5.00804547043491,1071.71654985845,1397.81376159595
"279",9.713951,76.682596,"2016-10-05",18.8450002670288,0.406859061927988,5406.77999973297,NA,5.08639136153682,1073.7859942764,1402.90015295748
"280",9.713951,76.682596,"2016-10-06",18.8150005340576,0,5425.59500026703,NA,5.48444796737932,1073.7859942764,1408.38460092486
"281",9.713951,76.682596,"2016-10-07",18.0550003051758,0,5443.6500005722,NA,5.37235429319225,1073.7859942764,1413.75695521806
"282",9.713951,76.682596,"2016-10-08",18.1549997329712,0,5461.80500030518,NA,4.98510838348253,1073.7859942764,1418.74206360154
"283",9.713951,76.682596,"2016-10-09",18.5300006866455,0,5480.33500099182,NA,5.13772899461239,1073.7859942764,1423.87979259615
